,filename,position
735,222,"[539, 430, 236, 82]"
736,222,"[941, 274, 281, 287]"
737,223,"[222, 423, 118, 132]"
738,223,"[376, 432, 278, 266]"
739,223,"[475, 425, 192, 122]"
740,223,"[375, 428, 212, 158]"
741,223,"[388, 431, 247, 164]"
742,223,"[557, 438, 206, 87]"
743,223,"[971, 448, 213, 166]"
744,223,"[446, 468, 194, 120]"
745,223,"[393, 412, 310, 259]"
746,224,"[209, 422, 106, 124]"
747,224,"[365, 421, 250, 327]"
748,224,"[175, 434, 40, 67]"
749,224,"[210, 432, 86, 101]"
750,224,"[398, 434, 258, 188]"
751,224,"[496, 435, 318, 90]"
752,224,"[422, 420, 508, 353]"
753,224,"[1000, 475, 170, 126]"
754,224,"[933, 302, 274, 237]"
755,225,"[386, 423, 204, 222]"
756,225,"[404, 422, 365, 347]"
757,225,"[944, 299, 296, 245]"
758,226,"[404, 428, 219, 259]"
759,226,"[432, 365, 252, 168]"
760,226,"[158, 384, 141, 93]"
761,226,"[432, 415, 285, 141]"
762,226,"[401, 430, 220, 167]"
763,227,"[167, 398, 115, 70]"
764,227,"[160, 390, 140, 84]"
765,227,"[409, 434, 231, 177]"
766,227,"[433, 434, 305, 163]"
767,227,"[404, 425, 394, 315]"
768,228,"[149, 404, 95, 63]"
769,228,"[412, 434, 248, 148]"
770,228,"[474, 430, 327, 273]"
771,229,"[52, 441, 45, 62]"
772,229,"[136, 404, 85, 51]"
773,229,"[115, 395, 129, 77]"
774,229,"[408, 437, 268, 124]"
775,229,"[121, 417, 134, 74]"
776,230,"[117, 407, 91, 48]"
777,230,"[48, 411, 121, 76]"
778,230,"[432, 419, 320, 98]"
779,230,"[36, 443, 51, 58]"
780,230,"[26, 433, 80, 74]"
781,230,"[417, 442, 265, 108]"
782,230,"[479, 430, 333, 81]"
783,230,"[401, 401, 535, 160]"
784,231,"[417, 420, 274, 210]"
785,232,"[396, 429, 242, 268]"
786,232,"[8, 388, 133, 91]"
787,232,"[413, 430, 223, 161]"
788,232,"[415, 419, 405, 293]"
789,233,"[358, 421, 461, 360]"
790,233,"[6, 416, 97, 66]"
791,233,"[400, 433, 269, 188]"
792,233,"[377, 418, 417, 212]"
793,235,"[376, 435, 378, 231]"
794,236,"[385, 443, 286, 160]"
795,237,"[804, 325, 76, 112]"
796,237,"[846, 384, 48, 61]"
797,237,"[372, 462, 327, 254]"
798,237,"[423, 422, 324, 110]"
799,237,"[387, 441, 294, 135]"
800,237,"[390, 394, 550, 176]"
801,237,"[383, 458, 562, 361]"
802,239,"[394, 447, 276, 194]"
803,239,"[597, 360, 323, 138]"
804,240,"[405, 436, 242, 267]"
805,240,"[402, 435, 253, 171]"
806,240,"[407, 424, 407, 170]"
807,240,"[439, 438, 390, 280]"
808,241,"[401, 433, 247, 200]"
809,241,"[398, 413, 399, 218]"
810,243,"[849, 422, 42, 37]"
811,243,"[853, 453, 52, 50]"
812,243,"[839, 437, 98, 88]"
813,243,"[401, 411, 216, 253]"
814,243,"[445, 410, 284, 147]"
815,243,"[446, 329, 411, 211]"
816,243,"[419, 423, 235, 124]"
817,243,"[900, 446, 115, 91]"
818,244,"[400, 390, 199, 304]"
819,245,"[397, 403, 246, 333]"
820,246,"[413, 420, 226, 220]"
821,246,"[384, 380, 433, 415]"
822,246,"[414, 408, 378, 359]"
823,247,"[437, 410, 317, 152]"
824,247,"[415, 431, 223, 158]"
825,247,"[404, 406, 387, 194]"
826,248,"[418, 414, 279, 258]"
827,248,"[429, 423, 258, 137]"
828,248,"[459, 407, 348, 114]"
829,249,"[862, 419, 40, 40]"
830,249,"[407, 409, 262, 324]"
831,249,"[864, 396, 151, 87]"
832,249,"[407, 421, 263, 193]"
833,250,"[388, 425, 300, 363]"
834,250,"[861, 407, 101, 60]"
835,250,"[407, 420, 251, 224]"
836,250,"[881, 428, 88, 68]"
837,251,"[395, 437, 289, 322]"
838,251,"[444, 407, 314, 226]"
839,251,"[407, 427, 267, 243]"
840,251,"[420, 400, 354, 293]"
841,252,"[872, 390, 142, 89]"
842,252,"[442, 411, 316, 208]"
843,252,"[419, 401, 344, 267]"
844,253,"[416, 434, 291, 293]"
845,253,"[650, 411, 326, 214]"
846,254,"[375, 423, 480, 373]"
847,254,"[439, 414, 330, 185]"
848,254,"[402, 414, 403, 233]"
849,257,"[389, 404, 386, 397]"
850,257,"[394, 416, 363, 267]"
851,258,"[449, 448, 429, 357]"
852,258,"[418, 355, 404, 318]"
853,259,"[374, 412, 575, 445]"
854,259,"[449, 423, 445, 223]"
855,259,"[415, 433, 358, 245]"
856,259,"[424, 408, 486, 255]"
857,260,"[368, 415, 396, 288]"
858,261,"[389, 430, 330, 299]"
859,261,"[395, 461, 324, 279]"
860,261,"[379, 420, 333, 214]"
861,262,"[377, 416, 338, 236]"
862,264,"[370, 403, 447, 199]"
863,265,"[371, 411, 333, 163]"
864,266,"[381, 438, 313, 270]"
865,268,"[368, 414, 239, 174]"
866,268,"[370, 419, 335, 223]"
867,269,"[362, 400, 311, 184]"
868,270,"[372, 428, 298, 277]"
869,271,"[371, 410, 247, 219]"
870,272,"[358, 394, 410, 206]"
871,273,"[352, 385, 351, 210]"
872,273,"[199, 429, 428, 297]"
873,274,"[380, 439, 308, 256]"
874,275,"[812, 351, 311, 244]"
875,276,"[807, 332, 291, 239]"
876,278,"[327, 377, 316, 332]"
877,278,"[602, 417, 433, 257]"
878,278,"[332, 372, 183, 129]"
879,278,"[328, 385, 312, 210]"
880,278,"[668, 382, 367, 299]"
881,278,"[551, 498, 421, 284]"
882,279,"[351, 422, 315, 353]"
883,279,"[328, 384, 251, 248]"
884,279,"[347, 377, 443, 257]"
885,280,"[323, 394, 323, 288]"
886,280,"[383, 448, 289, 222]"
887,282,"[888, 373, 133, 118]"
888,283,"[886, 370, 142, 123]"
889,283,"[858, 367, 203, 177]"
890,283,"[392, 439, 269, 412]"
891,283,"[305, 366, 140, 157]"
892,283,"[351, 363, 218, 131]"
893,283,"[354, 346, 634, 168]"
894,283,"[441, 410, 191, 146]"
895,284,"[381, 439, 304, 408]"
896,284,"[341, 409, 213, 295]"
897,284,"[340, 403, 319, 317]"
898,284,"[724, 410, 256, 221]"
899,285,"[347, 406, 320, 372]"
900,285,"[329, 405, 238, 278]"
901,285,"[326, 409, 238, 288]"
902,285,"[328, 395, 346, 331]"
903,285,"[450, 434, 304, 245]"
904,286,"[310, 412, 348, 365]"
905,286,"[303, 391, 349, 285]"
906,286,"[451, 432, 353, 332]"
907,287,"[307, 450, 341, 346]"
908,287,"[382, 408, 356, 221]"
909,288,"[843, 302, 263, 244]"
910,288,"[919, 311, 139, 138]"
911,288,"[385, 421, 348, 212]"
912,288,"[293, 406, 469, 280]"
913,288,"[306, 410, 502, 272]"
914,289,"[574, 315, 465, 225]"
915,289,"[323, 390, 350, 220]"
916,289,"[732, 367, 244, 166]"
917,290,"[277, 375, 325, 224]"
918,290,"[420, 344, 399, 220]"
919,290,"[503, 392, 473, 282]"
920,291,"[263, 353, 262, 154]"
921,291,"[263, 369, 254, 174]"
922,291,"[269, 364, 358, 232]"
923,293,"[266, 362, 414, 172]"
924,294,"[250, 341, 524, 204]"
925,295,"[973, 394, 49, 59]"
926,295,"[1013, 407, 63, 40]"
927,295,"[321, 369, 396, 297]"
928,295,"[235, 348, 367, 186]"
929,295,"[337, 378, 380, 171]"
930,295,"[414, 404, 528, 382]"
931,296,"[352, 411, 353, 345]"
932,296,"[247, 363, 373, 261]"
933,296,"[462, 408, 358, 307]"
934,297,"[371, 430, 328, 378]"
935,297,"[336, 406, 518, 427]"
936,297,"[268, 383, 334, 285]"
937,297,"[396, 422, 292, 229]"
938,298,"[409, 433, 295, 343]"
939,298,"[980, 340, 128, 90]"
940,298,"[433, 414, 333, 227]"
941,298,"[263, 399, 448, 291]"
942,299,"[819, 448, 44, 51]"
943,299,"[989, 375, 130, 119]"
944,299,"[554, 442, 225, 239]"
945,299,"[529, 437, 270, 338]"
946,299,"[226, 389, 292, 203]"
947,300,"[201, 376, 213, 201]"
948,300,"[614, 462, 268, 198]"
949,300,"[496, 438, 229, 179]"
950,301,"[173, 370, 312, 209]"
951,302,"[824, 461, 46, 35]"
952,303,"[539, 397, 282, 71]"
953,303,"[756, 442, 82, 32]"
954,303,"[141, 366, 407, 218]"
955,303,"[728, 450, 134, 58]"
956,303,"[819, 458, 52, 38]"
957,304,"[331, 388, 441, 135]"
958,304,"[550, 415, 263, 72]"
959,304,"[542, 401, 272, 68]"
960,305,"[667, 342, 325, 127]"
961,305,"[423, 397, 378, 100]"
962,305,"[408, 411, 298, 126]"
963,305,"[405, 381, 410, 173]"
964,305,"[492, 413, 314, 112]"
965,305,"[531, 458, 417, 303]"
966,306,"[239, 372, 411, 176]"
967,307,"[308, 397, 273, 151]"
968,307,"[358, 404, 284, 144]"
969,307,"[350, 398, 322, 267]"
970,307,"[382, 388, 336, 120]"
971,307,"[142, 371, 414, 208]"
972,307,"[552, 434, 219, 89]"
973,307,"[540, 446, 430, 324]"
974,308,"[359, 403, 168, 99]"
975,308,"[408, 407, 170, 97]"
976,308,"[394, 415, 211, 128]"
977,308,"[418, 400, 279, 109]"
978,308,"[182, 384, 323, 188]"
979,309,"[112, 365, 239, 170]"
980,309,"[358, 385, 151, 96]"
981,309,"[206, 388, 280, 155]"
982,310,"[228, 385, 218, 165]"
983,310,"[63, 355, 187, 168]"
984,310,"[91, 370, 297, 194]"
985,311,"[35, 356, 156, 159]"
986,311,"[40, 331, 158, 260]"
987,311,"[473, 403, 396, 78]"
988,311,"[142, 377, 301, 195]"
989,311,"[335, 400, 219, 165]"
990,311,"[413, 394, 505, 163]"
991,311,"[453, 391, 420, 188]"
992,312,"[465, 441, 387, 214]"
993,312,"[485, 404, 365, 75]"
994,312,"[46, 362, 269, 191]"
995,312,"[459, 419, 299, 99]"
996,313,"[446, 442, 334, 312]"
997,313,"[27, 353, 186, 185]"
998,313,"[430, 399, 249, 171]"
999,313,"[56, 364, 318, 204]"
1000,313,"[454, 438, 301, 164]"
1001,314,"[18, 353, 150, 175]"
1002,314,"[460, 458, 260, 210]"
1003,314,"[411, 411, 220, 208]"
1004,314,"[45, 364, 259, 199]"
1005,314,"[460, 409, 369, 254]"
1006,315,"[441, 431, 271, 301]"
1007,315,"[11, 388, 150, 147]"
1008,315,"[498, 442, 341, 282]"
1009,316,"[58, 400, 107, 100]"
1010,316,"[443, 457, 361, 316]"
1011,316,"[484, 470, 359, 289]"
1012,317,"[436, 445, 208, 196]"
1013,318,"[106, 374, 305, 214]"
1014,318,"[432, 437, 210, 164]"
1015,318,"[479, 469, 326, 248]"
1016,319,"[240, 383, 447, 373]"
1017,320,"[335, 436, 471, 340]"
1018,322,"[429, 441, 333, 254]"
1019,322,"[231, 403, 388, 279]"
1020,322,"[452, 457, 458, 342]"
1021,323,"[289, 422, 444, 203]"
1022,324,"[0, 424, 30, 114]"
1023,325,"[423, 412, 58, 44]"
1024,325,"[434, 429, 58, 76]"
1025,325,"[465, 424, 177, 115]"
1026,325,"[477, 459, 189, 153]"
1027,325,"[448, 464, 405, 367]"
1028,325,"[375, 390, 120, 97]"
1029,325,"[9, 446, 46, 69]"
1030,325,"[8, 426, 80, 119]"
1031,325,"[489, 461, 541, 364]"
1032,325,"[384, 349, 552, 169]"
1033,326,"[5, 410, 93, 128]"
1034,327,"[6, 419, 91, 118]"
1035,328,"[8, 430, 93, 113]"
1036,329,"[47, 417, 117, 140]"
1037,329,"[7, 439, 92, 139]"
1038,329,"[402, 381, 127, 109]"
1039,329,"[6, 421, 99, 133]"
1040,329,"[487, 475, 500, 335]"
1041,330,"[406, 405, 317, 269]"
1042,330,"[443, 400, 314, 247]"
1043,330,"[403, 403, 133, 116]"
1044,331,"[397, 412, 260, 201]"
1045,331,"[0, 430, 121, 134]"
1046,331,"[413, 417, 257, 192]"
1047,332,"[393, 413, 199, 165]"
1048,332,"[814, 439, 127, 107]"
1049,332,"[428, 447, 343, 269]"
1050,333,"[425, 438, 318, 271]"
1051,333,"[808, 421, 125, 96]"
1052,333,"[4, 435, 147, 116]"
1053,333,"[388, 388, 162, 155]"
1054,333,"[405, 438, 160, 141]"
1055,334,"[407, 432, 216, 205]"
1056,334,"[7, 431, 154, 153]"
1057,334,"[5, 434, 156, 120]"
1058,334,"[430, 410, 341, 231]"
1059,335,"[797, 341, 148, 183]"
1060,336,"[48, 426, 131, 123]"
1061,336,"[381, 418, 118, 124]"
1062,336,"[790, 380, 136, 148]"
1063,336,"[48, 371, 150, 107]"
1064,337,"[49, 424, 146, 125]"
1065,337,"[788, 396, 143, 143]"
1066,337,"[48, 442, 142, 138]"
1067,338,"[60, 442, 138, 128]"
1068,338,"[58, 410, 163, 104]"
1069,338,"[55, 423, 161, 120]"
1070,339,"[61, 428, 155, 130]"
1071,339,"[408, 398, 374, 180]"
1072,340,"[55, 419, 170, 131]"
1073,340,"[376, 394, 505, 166]"
1074,341,"[589, 384, 317, 147]"
1075,341,"[587, 409, 304, 138]"
1076,341,"[886, 462, 59, 54]"
1077,341,"[625, 417, 306, 130]"
1078,343,"[138, 430, 118, 115]"
1079,344,"[147, 406, 128, 109]"
1080,344,"[309, 381, 125, 105]"
1081,344,"[133, 427, 142, 115]"
1082,344,"[123, 402, 203, 167]"
1083,344,"[324, 397, 650, 157]"
1084,344,"[125, 469, 191, 129]"
1085,345,"[560, 413, 373, 135]"
1086,345,"[138, 429, 150, 130]"
1087,345,"[605, 435, 369, 141]"
1088,345,"[143, 419, 138, 119]"
1089,346,"[716, 428, 248, 116]"
1090,346,"[631, 444, 352, 244]"
1091,346,"[154, 399, 139, 119]"
1092,346,"[151, 429, 136, 127]"
1093,346,"[151, 441, 142, 138]"
1094,347,"[753, 414, 207, 135]"
1095,347,"[163, 384, 135, 120]"
1096,348,"[777, 402, 173, 144]"
1097,348,"[171, 382, 146, 101]"
1098,348,"[171, 409, 135, 118]"
1099,348,"[223, 403, 143, 113]"
1100,348,"[167, 425, 135, 125]"
1101,348,"[450, 347, 427, 263]"
1102,349,"[382, 403, 160, 166]"
1103,350,"[918, 465, 45, 52]"
1104,350,"[190, 436, 144, 113]"
1105,351,"[391, 424, 144, 137]"
1106,351,"[869, 434, 78, 90]"
1107,351,"[195, 461, 137, 112]"
1108,351,"[201, 412, 142, 99]"
1109,351,"[193, 437, 141, 106]"
1110,351,"[430, 298, 425, 266]"
1111,352,"[199, 446, 137, 110]"
1112,352,"[388, 418, 153, 149]"
1113,352,"[201, 459, 138, 131]"
1114,352,"[190, 419, 150, 109]"
1115,352,"[383, 406, 264, 165]"
1116,352,"[395, 460, 141, 127]"
1117,353,"[193, 427, 137, 120]"
1118,353,"[395, 419, 146, 139]"
1119,353,"[381, 403, 360, 160]"
1120,354,"[179, 401, 133, 120]"
1121,354,"[890, 443, 100, 116]"
1122,355,"[345, 492, 165, 89]"
1123,356,"[830, 462, 44, 47]"
1124,356,"[782, 438, 97, 99]"
1125,356,"[299, 485, 160, 102]"
1126,357,"[462, 377, 82, 105]"
1127,357,"[847, 418, 88, 84]"
1128,358,"[82, 339, 145, 164]"
1129,359,"[71, 355, 147, 134]"
1130,359,"[48, 380, 132, 141]"
1131,359,"[265, 425, 172, 122]"
1132,359,"[267, 393, 606, 158]"
1133,360,"[320, 403, 157, 114]"
1134,360,"[44, 389, 143, 114]"
1135,360,"[264, 418, 168, 131]"
1136,360,"[242, 397, 228, 172]"
1137,360,"[320, 419, 166, 133]"
1138,360,"[212, 389, 685, 165]"
1139,361,"[28, 389, 140, 104]"
1140,362,"[21, 412, 132, 104]"
1141,362,"[282, 430, 166, 112]"
1142,362,"[283, 402, 589, 174]"
1143,363,"[276, 429, 178, 117]"
1144,364,"[274, 410, 255, 153]"
1145,365,"[860, 419, 44, 42]"
1146,365,"[976, 455, 109, 86]"
1147,365,"[284, 414, 211, 143]"
1148,365,"[927, 478, 123, 88]"
1149,365,"[281, 442, 207, 127]"
1150,366,"[913, 441, 51, 44]"
1151,366,"[974, 448, 111, 93]"
1152,366,"[290, 420, 235, 141]"
1153,367,"[585, 303, 396, 290]"
1154,368,"[329, 383, 214, 95]"
1155,368,"[312, 406, 224, 152]"
1156,368,"[449, 350, 478, 227]"
1157,368,"[456, 335, 550, 375]"
1158,369,"[717, 388, 332, 238]"
1159,369,"[555, 379, 357, 144]"
1160,369,"[323, 401, 217, 121]"
1161,369,"[323, 395, 384, 127]"
1162,370,"[330, 409, 202, 132]"
1163,370,"[531, 387, 472, 205]"
1164,371,"[331, 408, 201, 152]"
1165,371,"[337, 393, 417, 159]"
1166,371,"[706, 407, 314, 160]"
1167,372,"[337, 409, 201, 156]"
1168,374,"[347, 405, 189, 164]"
1169,374,"[332, 398, 364, 168]"
1170,376,"[354, 410, 199, 156]"
1171,376,"[943, 461, 65, 58]"
1172,376,"[811, 475, 127, 88]"
1173,377,"[872, 438, 107, 93]"
1174,377,"[912, 440, 110, 86]"
1175,377,"[1019, 463, 57, 46]"
1176,377,"[958, 448, 96, 79]"
1177,380,"[849, 430, 122, 109]"
1178,380,"[379, 429, 177, 136]"
1179,381,"[385, 426, 172, 147]"
1180,381,"[848, 424, 155, 117]"
1181,381,"[985, 436, 148, 100]"
1182,381,"[651, 431, 283, 219]"
1183,381,"[622, 403, 426, 156]"
1184,382,"[374, 398, 162, 119]"
1185,382,"[390, 427, 157, 144]"
1186,383,"[377, 411, 172, 124]"
1187,383,"[404, 417, 304, 218]"
1188,384,"[952, 461, 53, 45]"
1189,384,"[378, 406, 172, 154]"
1190,384,"[422, 422, 355, 237]"
1191,385,"[378, 415, 176, 150]"
1192,385,"[893, 441, 138, 87]"
1193,386,"[384, 417, 222, 148]"
1194,386,"[857, 460, 182, 220]"
1195,387,"[385, 423, 192, 132]"
1196,388,"[393, 420, 208, 139]"
1197,388,"[881, 423, 125, 119]"
1198,388,"[406, 443, 334, 200]"
1199,389,"[1118, 469, 50, 41]"
1200,389,"[933, 453, 115, 104]"
1201,389,"[1088, 482, 108, 81]"
1202,391,"[395, 427, 168, 139]"
1203,392,"[410, 451, 180, 113]"
1204,392,"[402, 448, 420, 204]"
1205,393,"[904, 486, 125, 100]"
1206,393,"[402, 410, 180, 102]"
1207,393,"[411, 434, 173, 136]"
1208,393,"[422, 443, 329, 213]"
1209,394,"[897, 454, 119, 110]"
1210,394,"[654, 435, 141, 90]"
1211,394,"[416, 437, 176, 109]"
1212,395,"[917, 434, 79, 74]"
1213,395,"[1022, 470, 56, 45]"
1214,396,"[425, 424, 198, 144]"
1215,396,"[666, 442, 367, 189]"
1216,397,"[804, 425, 205, 122]"
1217,397,"[793, 420, 237, 144]"
1218,397,"[830, 461, 219, 113]"
1219,398,"[432, 422, 188, 143]"
1220,398,"[851, 423, 177, 127]"
1221,398,"[612, 421, 191, 89]"
1222,398,"[604, 408, 370, 158]"
1223,399,"[432, 422, 181, 149]"
1224,399,"[411, 400, 180, 99]"
1225,399,"[522, 432, 223, 109]"
1226,399,"[1038, 470, 61, 48]"
1227,399,"[920, 435, 152, 108]"
1228,399,"[415, 429, 196, 184]"
1229,399,"[418, 428, 156, 202]"
1230,400,"[325, 387, 126, 98]"
1231,400,"[358, 388, 177, 95]"
1232,400,"[1035, 472, 59, 44]"
1233,400,"[1034, 483, 61, 47]"
1234,400,"[428, 430, 354, 234]"
1235,402,"[682, 444, 89, 73]"
1236,403,"[427, 407, 140, 161]"
1237,403,"[432, 421, 172, 153]"
1238,403,"[576, 431, 314, 212]"
1239,404,"[445, 412, 344, 262]"
1240,405,"[432, 425, 278, 195]"
1241,405,"[903, 406, 139, 148]"
1242,405,"[895, 336, 188, 283]"
1243,405,"[423, 405, 215, 152]"
1244,405,"[413, 401, 245, 167]"
1245,405,"[433, 453, 624, 296]"
1246,405,"[893, 473, 124, 124]"
1247,406,"[396, 402, 213, 135]"
1248,406,"[427, 440, 238, 160]"
1249,406,"[429, 428, 403, 197]"
1250,406,"[934, 385, 141, 153]"
1251,407,"[915, 391, 155, 165]"
1252,407,"[407, 401, 381, 154]"
1253,407,"[408, 428, 418, 213]"
1254,410,"[380, 386, 277, 110]"
1255,410,"[419, 425, 280, 149]"
1256,410,"[679, 411, 319, 246]"
1257,411,"[412, 406, 378, 216]"
1258,412,"[432, 415, 277, 174]"
1259,412,"[898, 448, 124, 169]"
1260,412,"[430, 451, 497, 251]"
1261,413,"[437, 412, 389, 275]"
1262,414,"[899, 378, 131, 103]"
1263,416,"[907, 413, 130, 121]"
1264,416,"[906, 409, 134, 107]"
1265,416,"[939, 409, 137, 100]"
1266,416,"[655, 395, 345, 179]"
1267,417,"[900, 418, 146, 116]"
1268,417,"[664, 420, 328, 173]"
1269,417,"[631, 380, 458, 313]"
1270,419,"[699, 403, 312, 99]"
1271,420,"[803, 425, 224, 95]"
1272,421,"[268, 387, 194, 70]"
1273,422,"[357, 404, 182, 114]"
1274,422,"[312, 361, 199, 73]"
1275,423,"[379, 425, 415, 206]"
1276,424,"[367, 393, 281, 145]"
1277,424,"[417, 388, 497, 182]"
1278,424,"[440, 429, 370, 145]"
1279,426,"[392, 400, 183, 140]"
1280,426,"[410, 431, 238, 123]"
1281,427,"[405, 427, 414, 222]"
1282,428,"[267, 379, 234, 129]"
1283,428,"[418, 450, 297, 155]"
1284,428,"[450, 443, 447, 261]"
1285,432,"[203, 348, 219, 106]"
1286,432,"[326, 363, 165, 86]"
1287,433,"[327, 408, 406, 185]"
1288,435,"[384, 419, 298, 160]"
1289,436,"[388, 415, 216, 150]"
1290,436,"[419, 425, 227, 142]"
1291,436,"[406, 451, 461, 192]"
1292,437,"[427, 416, 191, 145]"
1293,438,"[428, 417, 202, 146]"
1294,438,"[396, 416, 430, 243]"
1295,440,"[415, 443, 226, 125]"
1296,440,"[419, 425, 434, 230]"
1297,441,"[397, 430, 277, 191]"
1298,441,"[416, 440, 435, 213]"
1299,441,"[319, 394, 72, 150]"
1300,442,"[399, 432, 280, 219]"
1301,442,"[400, 437, 276, 235]"
1302,442,"[409, 439, 461, 242]"
1303,443,"[238, 405, 87, 125]"
1304,443,"[310, 438, 60, 86]"
1305,443,"[350, 428, 198, 170]"
1306,443,"[428, 422, 228, 185]"
1307,443,"[360, 423, 278, 282]"
1308,443,"[462, 390, 636, 182]"
1309,443,"[489, 421, 555, 345]"
1310,444,"[226, 383, 92, 134]"
1311,444,"[268, 382, 203, 193]"
1312,444,"[392, 447, 197, 145]"
1313,444,"[420, 441, 356, 241]"
1314,445,"[208, 342, 214, 195]"
1315,445,"[348, 420, 394, 239]"
1316,445,"[212, 350, 207, 220]"
1317,446,"[305, 404, 239, 158]"
1318,446,"[308, 388, 383, 268]"
1319,448,"[251, 350, 280, 213]"
1320,448,"[277, 407, 216, 147]"
1321,448,"[343, 437, 427, 214]"
1322,449,"[214, 354, 205, 180]"
1323,449,"[352, 389, 238, 174]"
1324,449,"[352, 375, 426, 185]"
1325,449,"[217, 381, 197, 170]"
1326,450,"[401, 404, 208, 156]"
1327,450,"[280, 394, 442, 252]"
1328,451,"[96, 284, 100, 150]"
1329,452,"[144, 342, 105, 163]"
1330,452,"[370, 423, 210, 136]"
1331,452,"[416, 416, 222, 163]"
1332,452,"[336, 391, 289, 204]"
1333,453,"[157, 367, 117, 169]"
1334,453,"[123, 347, 128, 150]"
1335,453,"[406, 427, 212, 129]"
1336,453,"[414, 424, 373, 244]"
1337,453,"[130, 346, 192, 206]"
1338,453,"[184, 475, 138, 110]"
1339,454,"[155, 393, 141, 153]"
1340,454,"[134, 360, 121, 159]"
1341,454,"[136, 346, 203, 194]"
1342,454,"[142, 388, 113, 153]"
1343,454,"[390, 427, 184, 132]"
1344,455,"[163, 438, 131, 130]"
1345,457,"[386, 436, 694, 324]"
1346,458,"[6, 433, 103, 112]"
1347,463,"[8, 426, 106, 131]"
1348,465,"[413, 391, 62, 46]"
1349,466,"[218, 371, 123, 100]"
1350,467,"[437, 388, 583, 172]"
1351,467,"[457, 465, 194, 110]"
1352,467,"[367, 360, 754, 483]"
1353,468,"[280, 436, 126, 79]"
1354,469,"[325, 401, 129, 96]"
1355,469,"[435, 427, 220, 131]"
1356,469,"[465, 377, 575, 209]"
1357,471,"[162, 373, 158, 99]"
1358,471,"[353, 385, 175, 171]"
1359,471,"[465, 440, 360, 214]"
1360,472,"[427, 403, 330, 252]"
1361,472,"[432, 384, 335, 245]"
1362,473,"[449, 417, 424, 293]"
1363,474,"[462, 422, 303, 213]"
1364,474,"[462, 423, 466, 322]"
1365,475,"[87, 278, 115, 175]"
1366,475,"[409, 366, 246, 170]"
1367,475,"[475, 427, 227, 174]"
1368,475,"[407, 356, 267, 235]"
1369,475,"[426, 420, 216, 165]"
1370,475,"[493, 469, 148, 107]"
1371,476,"[451, 399, 211, 149]"
1372,476,"[445, 386, 390, 275]"
1373,479,"[89, 299, 119, 154]"
1374,479,"[215, 357, 104, 114]"
1375,479,"[453, 409, 211, 148]"
1376,479,"[444, 415, 396, 251]"
1377,479,"[504, 346, 311, 156]"
1378,480,"[431, 412, 233, 201]"
1379,480,"[90, 346, 100, 101]"
1380,480,"[82, 335, 138, 129]"
1381,480,"[426, 394, 168, 115]"
1382,480,"[46, 352, 128, 168]"
1383,480,"[103, 415, 143, 124]"
1384,480,"[444, 429, 201, 136]"
1385,480,"[458, 416, 561, 370]"
1386,481,"[337, 417, 36, 54]"
1387,481,"[454, 429, 194, 160]"
1388,481,"[425, 426, 232, 250]"
1389,481,"[337, 446, 48, 58]"
1390,482,"[67, 451, 184, 83]"
1391,483,"[328, 412, 35, 51]"
1392,483,"[459, 401, 28, 37]"
1393,483,"[69, 410, 178, 89]"
1394,483,"[477, 434, 170, 128]"
1395,484,"[307, 388, 93, 90]"
1396,484,"[65, 352, 183, 119]"
1397,484,"[461, 405, 278, 211]"
1398,485,"[305, 418, 73, 81]"
1399,485,"[305, 405, 107, 100]"
1400,485,"[469, 418, 399, 271]"
1401,485,"[485, 403, 377, 253]"
1402,486,"[460, 414, 486, 312]"
1403,486,"[290, 387, 136, 107]"
1404,486,"[499, 413, 509, 219]"
1405,487,"[341, 369, 366, 199]"
1406,487,"[45, 382, 197, 97]"
1407,487,"[41, 410, 190, 139]"
1408,487,"[457, 416, 331, 226]"
1409,487,"[458, 411, 518, 329]"
1410,488,"[424, 402, 241, 157]"
1411,489,"[466, 419, 181, 140]"
1412,490,"[99, 418, 72, 37]"
1413,490,"[251, 436, 50, 75]"
1414,490,"[231, 413, 80, 132]"
1415,491,"[474, 430, 194, 135]"
1416,491,"[329, 382, 196, 101]"
1417,492,"[191, 373, 118, 110]"
1418,492,"[461, 431, 195, 130]"
1419,492,"[433, 414, 228, 199]"
1420,492,"[482, 428, 347, 238]"
1421,493,"[71, 356, 110, 137]"
1422,493,"[441, 431, 210, 223]"
1423,493,"[463, 431, 181, 137]"
1424,493,"[486, 447, 330, 210]"
1425,493,"[203, 410, 97, 79]"
1426,494,"[85, 327, 114, 134]"
1427,494,"[204, 407, 77, 74]"
1428,494,"[212, 422, 75, 72]"
1429,494,"[198, 415, 96, 87]"
1430,494,"[472, 442, 169, 164]"
1431,494,"[106, 292, 108, 83]"
1432,495,"[69, 307, 145, 152]"
1433,496,"[432, 411, 131, 141]"
1434,497,"[131, 414, 96, 126]"
1435,497,"[162, 405, 134, 150]"
1436,497,"[90, 375, 124, 105]"
1437,497,"[441, 422, 157, 134]"
1438,497,"[442, 429, 345, 224]"
1439,497,"[418, 399, 650, 175]"
1440,498,"[126, 413, 96, 133]"
1441,498,"[426, 422, 390, 249]"
1442,501,"[425, 409, 221, 151]"
1443,501,"[100, 418, 149, 120]"
1444,501,"[420, 424, 257, 181]"
1445,501,"[1, 466, 107, 173]"
1446,501,"[101, 361, 139, 121]"
